order_id,customer_id,order_date,product,quantity,amount,payment_mode
3920,791,2026-03-04,Mouse,4,1010.1,NetBanking
3921,821,2026-05-19,Tablet,2,3682.08,UPI
3922,826,2026-05-25,Phone,2,3247.71,UPI
3923,618,2026-05-06,Phone,2,1863.42,Card
3924,871,2026-06-26,Mouse,5,4105.16,NetBanking
3925,218,2026-02-04,Phone,5,3952.06,NetBanking
3926,297,2026-02-17,Monitor,5,1369.47,Card
3927,330,2026-02-11,Monitor,4,1276.36,NetBanking
3928,386,2026-06-01,Mouse,2,3124.83,Cash
3929,170,2026-03-02,Keyboard,2,2252.55,Card
3930,739,2026-03-28,Mouse,2,2721.1,UPI
3931,140,2026-02-16,Laptop,5,1267.66,UPI
3932,258,2026-01-01,Laptop,4,3474.83,Card
3933,234,2026-02-14,Keyboard,3,3829.61,Cash
3934,142,2026-03-18,Headphones,1,1140.85,Card
3935,911,2026-06-22,Headphones,3,3079.73,Cash
3936,883,2026-03-10,Mouse,3,512.11,Card
3937,919,2026-04-24,Tablet,4,2006.12,UPI
3938,207,2026-02-26,Laptop,1,2800.46,UPI
3939,734,2026-03-14,Phone,2,4178.46,Card
3940,189,2026-04-21,Mouse,2,3889.94,Card
3941,505,2026-04-30,Phone,2,2302.06,UPI
3942,425,2026-05-10,Mouse,1,4444.84,NetBanking
3943,412,2026-05-03,Laptop,4,4650.04,UPI
3944,213,2026-01-14,Phone,4,2836.71,UPI
3945,344,2026-02-13,Keyboard,5,3110.38,Cash
3946,139,2026-01-22,Mouse,1,3187.86,NetBanking
3947,811,2026-01-14,Phone,4,3569.49,Cash
3948,19,2026-04-22,Headphones,3,3409.45,Card
3949,439,2026-02-05,Tablet,5,2321.87,UPI
3950,863,2026-02-10,Laptop,1,4637.14,Card
3951,724,2026-05-11,Mouse,3,2083.71,NetBanking
3952,905,2026-03-09,Headphones,1,4780.48,Cash
3953,588,2026-03-22,Keyboard,4,2294.3,Card
3954,107,2026-02-25,Keyboard,5,2661.32,NetBanking
3955,767,2026-05-19,Mouse,3,2914.15,UPI
3956,264,2026-06-30,Keyboard,4,3033.84,UPI
3957,604,2026-03-22,Monitor,3,3726.45,UPI
3958,888,2026-06-29,Monitor,2,1482.27,Card
3959,844,2026-04-22,Tablet,2,2143.04,Card
3960,135,2026-06-01,Tablet,4,3751.98,UPI
3961,134,2026-05-21,Keyboard,5,594.14,UPI
3962,677,2026-01-27,Tablet,5,4348.42,Cash
3963,576,2026-02-28,Tablet,1,4670.65,UPI
3964,717,2026-06-25,Headphones,4,458.85,Card
3965,141,2026-06-01,Keyboard,3,4557.13,NetBanking
3966,308,2026-06-13,Phone,3,945.86,NetBanking
3967,733,2026-05-10,Mouse,4,2359.37,UPI
3968,868,2026-05-09,Keyboard,2,2615.62,Card
3969,210,2026-06-14,Keyboard,4,2306.23,UPI
3970,338,2026-03-16,Laptop,4,3320.6,UPI
3971,394,2026-02-21,Mouse,3,3517.89,Cash
3972,411,2026-05-28,Keyboard,5,1599.14,Cash
3973,401,2026-06-23,Tablet,5,220.06,NetBanking
3974,704,2026-03-10,Keyboard,4,2274.73,Card
3975,905,2026-03-03,Laptop,5,3423.53,NetBanking
3976,158,2026-01-31,Laptop,5,1086.52,UPI
3977,588,2026-04-17,Laptop,4,4412.28,NetBanking
3978,136,2026-04-18,Tablet,3,136.3,Cash
3979,751,2026-05-10,Headphones,3,2303.13,Cash
3980,512,2026-05-14,Headphones,3,3361.0,Cash
3981,770,2026-05-07,Tablet,1,3817.38,Card
3982,261,2026-03-12,Laptop,1,2404.28,UPI
3983,396,2026-03-28,Keyboard,4,2666.5,Card
3984,299,2026-04-02,Laptop,4,3448.14,NetBanking
3985,362,2026-01-28,Phone,2,1351.23,Cash
3986,883,2026-01-18,Monitor,5,1582.43,NetBanking
3987,956,2026-02-06,Monitor,2,1550.92,Card
3988,542,2026-05-17,Headphones,1,2092.03,Card
3989,857,2026-05-01,Monitor,1,1659.56,UPI
3990,464,2026-03-04,Headphones,2,,UPI
3991,904,2026-03-10,Phone,2,3148.83,NetBanking
3992,63,2026-06-27,Tablet,1,949.46,Card
3993,32,2026-03-13,Mouse,1,4917.28,Card
3994,276,2026-01-04,Keyboard,4,3373.07,UPI
3995,844,2026-06-02,Headphones,5,3076.27,NetBanking
3996,139,2026-03-28,Phone,5,4219.43,Cash
3997,113,2026-04-10,Keyboard,3,1127.75,UPI
3998,306,2026-01-11,Headphones,2,1657.09,Cash
3999,772,2026-06-26,Headphones,3,3873.36,UPI
4000,587,2026-06-13,Mouse,2,1677.15,Cash
4001,694,2026-03-28,Keyboard,5,192.31,UPI
4002,144,2026-04-21,Laptop,2,3323.52,Cash
4003,277,2026-01-12,Monitor,2,820.98,UPI
4004,363,2026-06-03,Monitor,2,4565.6,Cash
4005,534,2026-01-05,Headphones,2,1473.8,Cash
4006,158,2026-01-25,Keyboard,4,300.26,NetBanking
4007,483,2026-04-22,Headphones,3,1499.94,Cash
4008,979,2026-06-18,Tablet,1,4748.23,NetBanking
4009,756,2026-06-25,Keyboard,2,1409.79,Card
4010,4,2026-02-03,Monitor,5,2554.22,Cash
4011,806,2026-04-12,Mouse,5,3242.8,Cash
4012,109,2026-02-10,Phone,2,2895.7,Card
4013,995,2026-01-08,Mouse,3,4468.35,NetBanking
4014,734,2026-03-13,Phone,4,3151.28,NetBanking
4015,859,2026-05-13,Phone,1,2454.77,NetBanking
4016,198,2026-04-09,Headphones,2,3528.99,Card
4017,673,2026-06-24,Laptop,3,4836.37,UPI
4018,832,2026-01-24,Headphones,5,2695.19,Card
4019,302,2026-04-08,Monitor,3,3916.8,Cash
4020,577,2026-06-09,Keyboard,5,1630.81,UPI
4021,956,2026-02-09,Phone,2,2160.0,NetBanking
4022,743,2026-06-17,Headphones,1,807.62,NetBanking
4023,640,2026-05-29,Laptop,2,2562.68,Card
4024,234,2026-05-27,Laptop,1,2410.48,NetBanking
4025,324,2026-05-19,Mouse,4,-100.0,UPI
4026,688,2026-03-13,Monitor,4,4454.0,NetBanking
4027,595,2026-03-08,Laptop,4,1682.51,NetBanking
4028,509,2026-02-21,Keyboard,5,1638.4,UPI
4029,839,2026-05-20,Keyboard,5,4404.79,UPI
4030,864,2026-02-23,Headphones,5,2316.92,UPI
4031,362,2026-03-24,Headphones,5,2957.61,UPI
4032,572,2026-04-05,Keyboard,5,2947.05,NetBanking
4033,172,2026-05-21,Phone,5,2084.44,Cash
4034,564,2026-04-16,Phone,5,2607.46,UPI
4035,882,2026-01-05,Mouse,4,862.22,NetBanking
4036,82,2026-06-01,Headphones,1,839.59,Card
4037,118,2026-06-20,Keyboard,1,4684.71,Cash
4038,756,2026-05-20,Laptop,2,532.26,NetBanking
4039,868,2026-01-26,Keyboard,2,3312.75,UPI
4040,665,2026-01-02,Headphones,4,4154.85,UPI
4041,895,2026-04-27,Keyboard,2,680.27,Card
4042,493,2026-05-31,Keyboard,2,3918.75,NetBanking
4043,567,2026-03-01,Phone,3,3072.81,NetBanking
4044,678,2026-04-27,Laptop,2,1588.56,Cash
4045,46,2026-03-25,Headphones,5,2161.54,NetBanking
4046,883,2026-02-27,Phone,3,2640.97,Cash
4047,708,2026-05-05,Headphones,2,2285.85,UPI
4048,785,2026-06-18,Phone,1,936.96,Cash
4049,338,2026-01-11,Mouse,3,1767.29,NetBanking
4050,693,2026-04-02,Phone,1,4534.83,NetBanking
4051,633,2026-02-26,Keyboard,3,3057.17,Cash
4052,270,2026-04-05,Keyboard,5,319.09,Card
4053,108,2026-03-21,Laptop,3,4862.11,NetBanking
4054,974,2026-06-29,Laptop,2,351.89,Card
4055,664,2026-01-13,Phone,4,3987.07,NetBanking
4056,117,2026-04-11,Monitor,5,1689.07,UPI
4057,762,2026-06-13,Headphones,4,283.62,NetBanking
4058,551,2026-02-06,Phone,3,361.84,Cash
4059,366,2026-03-16,Tablet,4,2189.12,NetBanking
4060,589,2026-01-07,Monitor,2,4070.01,NetBanking
4061,744,2026-03-18,Monitor,1,4295.5,UPI
4062,443,2026-02-04,Keyboard,3,1167.85,NetBanking
4063,224,2026-05-10,Mouse,2,3816.07,UPI
4064,364,2026-05-08,Tablet,4,2953.23,Card
4065,616,2026-06-21,Phone,4,4559.06,Card
4066,107,2026-05-24,Monitor,2,2594.32,UPI
4067,140,2026-01-23,Tablet,5,2868.18,Cash
4068,944,2026-03-19,Mouse,2,3555.58,Card
4069,233,2026-01-24,Headphones,3,957.75,UPI
4070,564,2026-03-07,Keyboard,2,1800.1,NetBanking
4071,817,2026-04-30,Phone,3,2006.4,Cash
4072,814,2026-05-01,Mouse,3,1983.07,NetBanking
4073,181,2026-03-30,Mouse,5,3663.06,Cash
4074,558,2026-01-22,Mouse,4,1488.83,Cash
4075,759,2026-06-06,Laptop,4,4666.27,UPI
4076,453,2026-01-04,Phone,2,114.39,UPI
4077,526,2026-04-14,Keyboard,5,3355.58,UPI
4078,662,2026-03-15,Laptop,2,4187.23,Cash
4079,858,2026-05-03,Headphones,1,1439.94,Cash
4080,837,2026-06-27,Headphones,4,2856.02,Cash
4081,27,2026-02-02,Keyboard,2,3706.13,NetBanking
4082,296,2026-03-03,Phone,1,3355.75,Card
4083,435,2026-06-12,Tablet,1,4812.54,NetBanking
4084,725,2026-01-30,Keyboard,2,4113.93,NetBanking
4085,387,2026-02-01,Keyboard,4,2316.86,NetBanking
4086,424,2026-01-20,Laptop,2,2233.99,Cash
4087,765,2026-03-03,Tablet,2,2031.37,UPI
4088,138,2026-02-02,Phone,2,3987.83,Cash
4089,629,2026-01-11,Laptop,2,2983.08,NetBanking
4090,996,2026-02-26,Headphones,4,2174.55,Cash
4091,633,2026-01-25,Headphones,4,3727.81,UPI
4092,336,2026-03-19,Tablet,4,833.63,UPI
4093,281,2026-06-07,Phone,2,1539.45,Card
4094,796,2026-01-17,Headphones,3,4305.9,NetBanking
4095,930,2026-03-20,Phone,4,1866.43,UPI
4096,113,2026-03-05,Headphones,2,2792.97,NetBanking
4097,224,2026-05-30,Monitor,3,425.77,NetBanking
4098,916,2026-03-27,Tablet,5,3100.47,Card
4099,655,2026-06-25,Headphones,4,995.27,Cash
4100,832,2026-06-05,Laptop,1,554.14,Card
4101,950,2026-05-21,Tablet,1,4305.74,Card
4102,761,2026-03-29,Laptop,2,4027.75,Cash
4103,799,2026-06-24,Tablet,5,1513.89,NetBanking
4104,493,2026-05-17,Keyboard,2,789.34,UPI
4105,308,2026-03-03,Phone,1,2397.23,Cash
4106,948,2026-04-07,Mouse,1,1869.87,Cash
4107,704,2026-05-29,Monitor,2,2462.79,Card
4108,367,2026-03-08,Mouse,5,554.7,NetBanking
4109,539,2026-05-31,Monitor,3,2633.59,Card
4110,66,2026-06-26,Laptop,3,756.66,UPI
4111,598,2026-03-04,Headphones,4,1678.93,NetBanking
4112,436,2026-02-19,Laptop,5,564.32,Cash
4113,515,2026-01-26,Mouse,5,352.83,NetBanking
4114,989,2026-03-21,Phone,5,1291.72,UPI
4115,333,2026-01-17,Tablet,2,551.29,NetBanking
4116,493,2026-02-13,Mouse,1,2720.82,UPI
4117,498,2026-01-20,Keyboard,4,4012.32,UPI
4118,47,2026-04-14,Mouse,5,3114.18,Cash
4119,434,2026-03-26,Monitor,4,1575.84,UPI
4120,417,2026-06-16,Monitor,1,3247.34,Card
4121,885,2026-05-29,Mouse,2,2196.29,Card
4122,947,2026-01-19,Tablet,3,4062.31,Card
4123,724,2026-01-04,Headphones,1,3740.93,UPI
4124,190,2026-02-17,Keyboard,4,1056.66,Cash
4125,663,2026-03-27,Mouse,1,3487.77,Cash
4126,938,2026-02-13,Tablet,1,4171.62,UPI
4127,297,2026-01-07,Headphones,4,3962.48,NetBanking
4128,38,2026-01-20,Tablet,3,605.17,Card
4129,20,2026-04-13,Headphones,2,567.7,Card
4130,870,2026-02-06,Phone,2,3726.92,Card
4131,285,2026-03-23,Phone,5,283.06,Card
4132,189,2026-01-13,Tablet,4,3357.71,Card
4133,671,2026-06-19,Mouse,5,234.9,UPI
4134,871,2026-02-23,Tablet,5,470.08,Cash
4135,215,2026-01-26,Phone,2,1195.77,Card
4136,373,2026-04-07,Laptop,2,989.52,Card
4137,250,2026-03-07,Tablet,4,3691.39,Cash
4138,342,2026-03-19,Phone,5,718.58,NetBanking
4139,306,2026-03-18,Keyboard,4,3885.32,NetBanking
4140,813,2026-03-09,Keyboard,5,124.38,NetBanking
4141,440,2026-02-14,Mouse,1,1047.3,Cash
4142,254,2026-04-27,Mouse,4,2242.6,Card
4143,284,2026-05-21,Mouse,3,3343.17,Card
4144,637,2026-03-01,Tablet,4,2412.3,UPI
4145,343,2026-04-09,Headphones,3,3472.95,Cash
4146,577,2026-03-10,Headphones,4,4250.61,Card
4147,379,2026-06-13,Keyboard,1,3958.92,NetBanking
4148,427,2026-03-10,Headphones,3,1570.72,Card
4149,256,2026-05-29,Mouse,3,2081.17,Card
4150,296,2026-03-11,Monitor,4,4402.97,NetBanking
4151,737,2026-03-01,Tablet,2,1657.13,NetBanking
4152,131,2026-05-28,Keyboard,3,3833.26,Card
4153,158,2026-04-10,Headphones,5,1519.22,Card
4154,305,2026-05-02,Laptop,2,605.96,NetBanking
4155,885,2026-04-18,Phone,5,3259.82,Card
4156,332,2026-06-18,Tablet,4,1430.12,Cash
4157,513,2026-03-05,Mouse,5,3770.51,UPI
4158,423,2026-04-11,Mouse,5,3945.48,Card
4159,304,2026-06-01,Mouse,2,2870.98,UPI
4160,426,2026-02-27,Mouse,5,571.29,UPI
4161,104,2026-05-12,Mouse,2,2028.89,NetBanking
4162,91,2026-01-06,Headphones,2,243.21,NetBanking
4163,134,2026-05-01,Mouse,2,1959.74,UPI
4164,966,2026-05-18,Keyboard,4,567.55,NetBanking
4165,982,2026-01-05,Keyboard,2,2814.06,NetBanking
4166,750,2026-02-23,Laptop,2,1447.98,UPI
4167,293,2026-02-20,Keyboard,3,2051.34,NetBanking
4168,407,2026-06-14,Tablet,2,1001.32,Card
4169,398,2026-03-17,Tablet,4,4228.0,Card
4170,940,2026-06-03,Laptop,4,4098.13,Card
4171,767,2026-05-31,Mouse,3,4660.66,UPI
4172,221,2026-05-27,Tablet,5,2037.52,UPI
4173,684,2026-06-14,Headphones,4,638.2,Cash
4174,581,2026-06-08,Headphones,4,2354.81,UPI
4175,422,2026-05-21,Phone,2,3441.45,Cash
4176,226,2026-01-09,Laptop,4,3040.4,UPI
4177,174,2026-05-27,Laptop,1,1814.53,NetBanking
4178,795,2026-05-26,Keyboard,3,3620.24,UPI
4179,780,2026-02-19,Phone,2,3796.32,Cash
4180,996,2026-05-02,Mouse,4,1432.29,NetBanking
4181,673,2026-06-25,Tablet,5,4020.53,UPI
4182,289,2026-05-25,Keyboard,3,323.39,UPI
4183,746,2026-01-19,Monitor,4,404.17,NetBanking
4184,615,2026-01-19,Tablet,5,1160.9,UPI
4185,107,2026-03-14,Keyboard,5,2062.24,UPI
4186,791,2026-03-21,Mouse,2,222.08,UPI
4187,155,2026-04-17,Monitor,4,2695.22,UPI
4188,414,2026-01-09,Mouse,1,4588.3,UPI
4189,253,2026-02-01,Monitor,2,1530.69,Cash
4190,514,2026-03-26,Tablet,5,4487.06,Cash
4191,910,2026-01-16,Phone,3,864.09,Card
4192,77,2026-06-28,Headphones,5,2184.79,UPI
4193,498,2026-06-01,Laptop,2,4202.93,NetBanking
4194,61,2026-05-04,Laptop,1,491.2,NetBanking
4195,119,2026-02-04,Monitor,1,1096.06,Cash
4196,949,2026-01-05,Phone,3,4253.22,NetBanking
4197,686,2026-02-11,Keyboard,5,4350.42,UPI
4198,297,2026-02-03,Monitor,5,550.88,NetBanking
4199,872,2026-03-23,Phone,4,3196.8,UPI
4200,792,2026-02-24,Headphones,4,,Cash
4201,503,2026-04-20,Phone,5,1964.77,UPI
4202,245,2026-01-21,Laptop,4,2815.13,Cash
4203,630,2026-06-18,Headphones,1,4856.07,Cash
4204,174,2026-02-08,Laptop,3,1322.57,Cash
4205,899,2026-03-02,Laptop,3,334.64,Card
4206,340,2026-06-02,Mouse,4,351.86,Card
4207,398,2026-05-21,Tablet,3,425.5,Cash
4208,172,2026-02-14,Monitor,4,4991.87,Cash
4209,915,2026-02-05,Mouse,3,467.75,Cash
4210,499,2026-01-17,Mouse,4,3631.25,Cash
4211,534,2026-04-02,Headphones,4,2675.99,Cash
4212,519,2026-06-03,Phone,1,2894.04,UPI
4213,379,2026-06-10,Mouse,3,619.24,NetBanking
4214,463,2026-06-19,Headphones,2,1804.55,Cash
4215,373,2026-03-17,Phone,2,3913.65,NetBanking
4216,654,2026-04-27,Phone,4,3649.61,NetBanking
4217,137,2026-04-03,Headphones,3,3826.07,UPI
4218,266,2026-01-03,Headphones,1,1975.63,UPI
4219,85,2026-06-17,Tablet,1,1540.9,Card
4220,6,2026-04-07,Keyboard,4,4935.46,Card
4221,267,2026-06-29,Keyboard,4,298.57,UPI
4222,898,2026-06-13,Monitor,4,125.23,NetBanking
4223,555,2026-06-22,Tablet,1,3037.57,NetBanking
4224,139,2026-01-02,Headphones,4,2727.86,Card
4225,197,2026-01-29,Laptop,3,2557.36,Card
4226,144,2026-05-22,Phone,2,1223.91,Card
4227,570,2026-01-04,Keyboard,3,859.61,NetBanking
4228,335,2026-05-15,Phone,3,4345.01,Cash
4229,33,2026-01-24,Laptop,5,106.32,Cash
4230,464,2026-01-30,Phone,3,3066.16,UPI
4231,722,2026-03-05,Tablet,1,665.76,Cash
4232,199,2026-04-24,Phone,2,1661.55,Card
4233,946,2026-04-22,Tablet,1,4145.65,Cash
4234,980,2026-01-11,Keyboard,4,2497.94,Card
4235,30,2026-05-19,Laptop,1,725.37,UPI
4236,917,2026-06-09,Tablet,3,1570.5,Card
4237,309,2026-03-27,Monitor,2,478.29,UPI
4238,953,2026-03-15,Headphones,5,3313.35,NetBanking
4239,820,2026-06-10,Phone,5,2325.25,UPI
4240,180,2026-05-11,Mouse,5,516.51,Card
4241,24,2026-03-30,Headphones,5,1989.08,UPI
4242,690,2026-04-29,Keyboard,5,4977.4,UPI
4243,684,2026-02-26,Monitor,5,814.95,NetBanking
4244,257,2026-03-03,Monitor,4,4662.7,UPI
4245,327,2026-05-22,Tablet,3,4090.17,NetBanking
4246,804,2026-05-27,Tablet,1,1923.2,Cash
4247,192,2026-01-01,Monitor,4,2921.97,NetBanking
4248,581,2026-06-26,Tablet,3,3224.4,Card
4249,533,2026-05-20,Headphones,1,3077.91,NetBanking
4250,69,2026-04-10,Tablet,4,3666.65,NetBanking
4251,247,2026-03-11,Tablet,4,1244.29,UPI
4252,85,2026-02-06,Headphones,4,2055.46,UPI
4253,949,2026-06-19,Keyboard,1,1191.09,Cash
4254,602,2026-01-15,Phone,3,4504.7,Card
4255,651,2026-03-13,Phone,4,200.43,NetBanking
4256,631,2026-06-13,Keyboard,4,3107.52,Cash
4257,276,2026-05-08,Monitor,2,1576.34,Cash
4258,822,2026-01-03,Keyboard,3,4394.55,Card
4259,247,2026-03-06,Phone,2,3745.34,Cash
4260,525,2026-01-09,Tablet,1,123.36,NetBanking
4261,727,2026-01-29,Mouse,3,717.49,Cash
4262,253,2026-04-12,Keyboard,1,4717.25,Cash
4263,548,2026-04-28,Tablet,5,1756.38,UPI
4264,394,2026-05-08,Keyboard,4,953.17,UPI
4265,167,2026-04-05,Headphones,1,1460.0,Card
4266,782,2026-06-18,Phone,5,1143.19,Cash
4267,692,2026-04-02,Phone,2,3038.94,UPI
4268,330,2026-02-05,Keyboard,4,3236.18,Card
4269,48,2026-02-05,Keyboard,4,1469.72,NetBanking
4270,189,2026-06-26,Keyboard,5,4533.62,UPI
4271,454,2026-05-05,Tablet,2,873.87,Card
4272,850,2026-03-19,Laptop,4,742.01,NetBanking
4273,555,2026-02-15,Laptop,3,4645.29,Card
4274,605,2026-04-14,Headphones,5,962.86,Card
4275,487,2026-01-02,Headphones,2,4306.35,Card
4276,840,2026-01-09,Phone,1,1839.26,Card
4277,601,2026-01-12,Tablet,5,868.77,Cash
4278,8,2026-01-12,Headphones,1,1006.24,UPI
4279,109,2026-06-14,Phone,2,2924.63,Cash
4280,634,2026-06-04,Headphones,1,1205.9,UPI
4281,3,2026-01-06,Phone,5,384.86,Cash
4282,441,2026-02-07,Phone,3,587.31,NetBanking
4283,733,2026-03-13,Mouse,4,3617.91,UPI
4284,527,2026-04-01,Keyboard,3,3725.81,UPI
4285,745,2026-06-09,Monitor,2,2302.54,Card
4286,1,2026-03-30,Mouse,2,1499.71,Card
4287,761,2026-04-09,Mouse,4,1248.23,NetBanking
4288,939,2026-01-20,Tablet,3,3931.02,NetBanking
4289,297,2026-03-15,Monitor,2,2261.35,NetBanking
4290,14,2026-01-31,Keyboard,3,3933.62,Cash
4291,201,2026-06-29,Laptop,1,3420.63,NetBanking
4292,998,2026-04-18,Mouse,4,2544.87,Cash
4293,60,2026-06-18,Headphones,4,1788.54,UPI
4294,129,2026-05-28,Phone,5,229.86,UPI
4295,842,2026-03-24,Headphones,5,3531.44,UPI
4296,417,2026-06-09,Laptop,2,3344.69,Card
4297,252,2026-01-30,Headphones,4,439.31,NetBanking
4298,25,2026-05-03,Mouse,4,1993.27,Card
4299,344,2026-02-08,Phone,4,1305.76,UPI
4300,553,2026-02-09,Laptop,2,1843.11,NetBanking
4301,839,2026-03-14,Mouse,5,3215.22,Cash
4302,425,2026-05-08,Laptop,1,1181.28,Cash
4303,867,2026-03-21,Phone,1,845.89,UPI
4304,30,2026-03-04,Headphones,3,4700.9,Card
4305,584,2026-05-25,Mouse,2,3786.47,Card
4306,720,2026-02-23,Phone,3,3516.73,NetBanking
4307,353,2026-06-10,Keyboard,4,3037.25,NetBanking
4308,628,2026-05-03,Monitor,5,1122.59,Cash
4309,106,2026-05-22,Phone,4,2505.35,NetBanking
4310,351,2026-03-29,Phone,5,2893.61,Card
4311,43,2026-03-12,Mouse,1,561.81,NetBanking
4312,824,2026-06-29,Headphones,4,1830.19,Cash
4313,189,2026-02-26,Monitor,3,2212.3,UPI
4314,825,2026-02-16,Tablet,3,808.05,Cash
4315,226,2026-03-05,Headphones,3,4814.96,NetBanking
4316,322,2026-04-09,Keyboard,4,4658.73,NetBanking
4317,267,2026-05-11,Tablet,5,2691.78,NetBanking
4318,164,2026-05-28,Tablet,3,906.96,UPI
4319,23,2026-06-10,Phone,3,1603.45,UPI
4320,982,2026-02-03,Keyboard,4,2125.05,Cash
4321,393,2026-03-27,Monitor,1,2715.78,Card
4322,839,2026-04-18,Monitor,2,3393.62,NetBanking
4323,897,2026-05-07,Phone,5,2147.66,Card
4324,758,2026-01-06,Keyboard,4,1665.93,Card
4325,264,2026-03-10,Monitor,2,3455.59,UPI
4326,135,2026-03-19,Headphones,3,2920.09,UPI
4327,191,2026-02-20,Tablet,4,821.99,NetBanking
4328,564,2026-06-26,Monitor,1,4921.43,Cash
4329,933,2026-05-07,Mouse,5,1789.96,NetBanking
4330,879,2026-04-06,Laptop,5,4398.38,Cash
4331,715,2026-04-28,Laptop,2,3311.65,Card
4332,666,2026-02-04,Laptop,3,3093.72,NetBanking
4333,569,2026-02-06,Monitor,2,3435.11,Card
4334,456,2026-02-09,Mouse,1,3261.03,Cash
4335,325,2026-04-12,Headphones,4,413.75,NetBanking
4336,13,2026-04-15,Mouse,2,2037.58,Card
4337,870,2026-05-14,Headphones,2,4328.17,UPI
4338,116,2026-02-05,Monitor,2,430.08,UPI
4339,842,2026-01-13,Mouse,5,4750.83,Cash
4340,516,2026-02-02,Headphones,3,4598.72,Card
4341,210,2026-02-24,Headphones,4,4964.97,NetBanking
4342,24,2026-05-11,Phone,5,4740.28,NetBanking
4343,511,2026-06-13,Laptop,2,3646.53,NetBanking
4344,9,2026-06-13,Mouse,3,4273.92,Cash
4345,913,2026-06-03,Phone,1,2230.84,Cash
4346,940,2026-05-26,Mouse,1,2154.6,UPI
4347,888,2026-03-08,Keyboard,3,1020.21,UPI
4348,930,2026-02-25,Tablet,1,2863.23,UPI
4349,80,2026-03-26,Tablet,4,630.58,UPI
4350,487,2026-05-16,Mouse,1,1790.41,UPI
4351,222,2026-05-11,Keyboard,1,4763.13,Cash
4352,262,2026-01-16,Tablet,1,3226.48,Cash
4353,248,2026-04-14,Headphones,5,412.98,Cash
4354,78,2026-03-26,Phone,5,3466.81,UPI
4355,282,2026-02-25,Headphones,3,2623.75,NetBanking
4356,328,2026-01-13,Phone,1,1826.09,UPI
4357,106,2026-05-13,Tablet,4,4618.65,Cash
4358,459,2026-04-26,Keyboard,3,638.95,UPI
4359,94,2026-06-05,Laptop,2,4814.13,NetBanking
4360,810,2026-01-27,Headphones,5,4568.3,Card
4361,496,2026-04-22,Laptop,1,3538.46,Cash
4362,529,2026-04-19,Monitor,5,4646.43,NetBanking
4363,116,2026-05-27,Headphones,4,517.42,NetBanking
4364,365,2026-05-14,Phone,2,2937.8,Card
4365,424,2026-01-11,Mouse,3,421.8,UPI
4366,341,2026-05-18,Phone,3,4851.27,Card
4367,262,2026-05-19,Laptop,5,1847.03,Cash
4368,433,2026-06-30,Phone,5,1703.03,Cash
4369,253,2026-03-03,Phone,5,1887.26,Card
4370,290,2026-04-13,Mouse,2,880.19,UPI
4371,480,2026-06-29,Headphones,3,4536.57,UPI
4372,69,2026-05-19,Monitor,3,3438.47,NetBanking
4373,439,2026-06-04,Monitor,2,2785.46,UPI
4374,835,2026-02-21,Laptop,2,4387.36,Cash
4375,210,2026-04-29,Phone,4,-100.0,NetBanking
4376,441,2026-06-15,Phone,3,3003.38,Cash
4377,72,2026-01-16,Phone,3,3226.06,Card
4378,896,2026-03-18,Headphones,1,2637.51,Card
4379,5,2026-04-30,Monitor,2,4038.58,UPI
4380,549,2026-05-01,Phone,1,4588.88,NetBanking
4381,784,2026-05-23,Monitor,2,4160.39,NetBanking
4382,813,2026-04-27,Mouse,1,2428.07,UPI
4383,900,2026-03-16,Phone,3,3823.78,Card
4384,710,2026-06-17,Keyboard,4,3689.19,Card
4385,2,2026-01-16,Laptop,4,3923.14,UPI
4386,150,2026-02-06,Mouse,3,458.6,Card
4387,199,2026-03-16,Headphones,2,1546.5,UPI
4388,358,2026-05-04,Monitor,4,3720.41,NetBanking
4389,97,2026-04-20,Laptop,5,3811.22,NetBanking
4390,111,2026-06-06,Headphones,3,1943.37,NetBanking
4391,413,2026-04-15,Tablet,1,3871.36,NetBanking
4392,537,2026-02-19,Tablet,3,4288.0,UPI
4393,18,2026-04-04,Phone,2,3113.47,Cash
4394,968,2026-06-22,Headphones,3,778.21,Card
4395,800,2026-02-21,Mouse,2,2348.58,Card
4396,858,2026-01-20,Monitor,3,532.39,Card
4397,639,2026-04-28,Laptop,3,3546.76,Cash
4398,490,2026-04-18,Laptop,1,3391.63,Cash
4399,505,2026-05-31,Laptop,1,3964.1,Cash
4400,39,2026-01-25,Laptop,1,3751.59,NetBanking
4401,726,2026-02-08,Headphones,1,4161.14,UPI
4402,517,2026-04-13,Tablet,5,260.21,Card
4403,686,2026-04-30,Tablet,5,1382.11,NetBanking
4404,885,2026-02-22,Phone,3,2825.9,Cash
4405,520,2026-02-22,Tablet,4,2551.93,UPI
4406,615,2026-03-14,Keyboard,4,1015.77,NetBanking
4407,584,2026-03-06,Headphones,2,547.32,NetBanking
4408,649,2026-03-14,Mouse,2,1997.96,Card
4409,24,2026-01-24,Headphones,2,4395.32,NetBanking
4410,434,2026-05-13,Phone,3,,NetBanking
4411,552,2026-06-01,Phone,4,1732.06,Card
4412,298,2026-01-09,Mouse,2,112.81,UPI
4413,560,2026-01-13,Laptop,3,2016.5,NetBanking
4414,809,2026-01-23,Keyboard,1,185.59,Cash
4415,287,2026-02-06,Headphones,1,1121.51,NetBanking
4416,978,2026-01-15,Mouse,2,3293.34,Card
